Date,Rot,VH,Team,Pitcher,1st,2nd,3rd,4th,5th,6th,7th,8th,9th,Final,ML,Close,,,,,,
517,922,H,BOS,RPORCELLO-R,0,0,0,0,0,1,0,0,0,1,115,131,,,,,,
517,923,V,TOR,ASANCHEZ-R,1,2,4,2,1,0,0,0,0,10,-105,106,,,,,,
517,924,H,CWS,INOVA-R,0,0,2,0,0,0,0,0,0,2,-115,-116,,,,,,
517,925,V,KAN,BKELLER-R,0,0,0,0,0,2,0,0,0,2,120,170,,,,,,
517,926,H,LAA,MHARVEY-R,0,3,1,0,0,0,1,0,0,5,-140,-185,,,,,,
517,927,V,MIN,MPEREZ-L,0,0,1,2,3,0,0,0,1,7,-120,102,,,,,,
517,928,H,SEA,MGONZALES-L,0,0,0,0,1,0,0,0,0,1,100,-112,,,,,,
517,929,V,STL,MMIKOLAS-R,0,0,2,0,0,0,0,0,1,3,-175,-157,,,,,,
517,930,H,TEX,JLECLERC-R,0,7,0,0,0,0,0,0,0,7,151,147,,,,,,
518,951,V,COL,ASENZATELA-R,0,0,0,0,0,0,1,0,0,1,135,163,,,,,,
518,952,H,PHI,ANOLA-R,1,0,1,0,0,0,0,0,0,2,-155,-176,,,,,,
518,953,V,LAD,WBUEHLER-R,0,0,0,0,0,0,0,0,0,0,-160,-167,,,,,,
518,954,H,CIN,TMAHLE-R,0,1,3,0,0,0,0,0,0,4,140,157,,,,,,
518,955,V,NYM,SMATZ-L,0,0,0,0,0,0,0,0,0,0,-125,-126,,,,,,
518,956,H,MIA,PLOPEZ-R,1,0,1,0,0,0,0,0,0,2,105,116,,,,,,
518,957,V,CUB,JLESTER-L,0,0,0,0,1,1,0,0,0,2,105,125,,,,,,
518,958,H,WAS,SSTRASBURG-R,0,1,3,0,1,0,0,0,0,5,-125,-135,,,,,,
518,959,V,MIL,CANDERSON-R,2,0,0,0,0,0,0,0,1,3,-105,110,,,,,,
518,960,H,ATL,KGAUSMAN-R,0,0,1,0,0,2,0,0,0,4,-115,-120,,,,,,
518,961,V,PIT,MDURAPAU-R,0,2,3,0,1,0,0,0,1,7,128,140,,,,,,
518,962,H,SDG,NMARGEVICIUS-L,0,0,1,0,0,1,0,0,0,2,-148,-150,,,,,,
518,963,V,SFO,MBUMGARNER-L,1,0,3,0,0,2,0,1,1,8,-115,-116,,,,,,
518,964,H,ARI,ZGODLEY-R,0,0,0,1,1,0,2,0,1,5,-105,106,,,,,,
518,965,V,TAM,BSNELL-L,0,0,0,0,0,0,1,0,0,2,-110,-117,,,,,,
518,966,H,NYY,MTANAKA-R,0,0,1,0,0,0,0,0,0,1,-110,107,,,,,,
518,967,V,TOR,RFEIERABE-L,0,1,0,0,0,x,x,x,x,1,125,145,,,,,,
518,968,H,CWS,LGIOLITO-R,1,2,1,0,0,x,x,x,x,4,-145,-155,,,,,,
518,969,V,OAK,DMENGDEN-R,0,0,2,0,1,0,1,0,0,4,-110,-118,,,,,,
518,970,H,DET,MBOYD-L,0,0,0,1,0,0,0,0,0,1,-110,108,,,,,,
518,971,V,BAL,JMEANS-L,0,0,0,1,0,0,0,0,0,1,130,140,,,,,,
518,972,H,CLE,APLUTKO-R,0,0,0,2,1,0,0,1,0,4,-150,-150,,,,,,
518,973,V,HOU,CMARTIN-R,5,1,0,0,1,0,0,0,0,7,-115,-110,,,,,,
518,974,H,BOS,HVELAZQUEZ-R,1,0,1,1,0,0,0,0,0,3,-105,100,,,,,,
518,975,V,KAN,JJUNIS-R,0,0,0,0,0,0,0,3,0,3,144,175,,,,,,
518,976,H,LAA,GCANNING-R,1,1,0,0,0,3,0,1,0,6,-165,-190,,,,,,
518,977,V,MIN,JBERRIOS-R,0,5,5,2,3,2,0,1,0,18,-135,-132,,,,,,
518,978,H,SEA,WLEBLANC-L,0,0,0,0,4,0,0,0,0,4,115,122,,,,,,
518,979,V,STL,DHUDSON-R,0,0,1,0,5,1,0,0,1,8,-150,-110,,,,,,
518,980,H,TEX,AJURADO-R,0,0,0,0,2,0,0,0,0,2,130,100,,,,,,
519,901,V,COL,KFREELAND-L,1,0,0,1,2,1,0,0,0,5,125,103,,,,,,
519,902,H,PHI,JEICKHOFF-R,0,3,0,0,0,4,0,0,x,7,-145,-113,,,,,,
519,903,V,NYM,NSYNDERGAARD-R,0,0,0,0,0,0,0,0,0,0,-220,-196,,,,,,
519,904,H,MIA,SALCANTARA-R,0,0,0,0,0,1,1,1,x,3,184,178,,,,,,
519,905,V,LAD,HRYU-L,0,1,1,0,0,0,2,1,3,8,-165,-170,,,,,,
519,906,H,CIN,TROARK-R,0,0,0,0,0,0,0,0,3,3,144,160,,,,,,
519,907,V,MIL,BWOODRUFF-R,1,0,0,0,1,0,0,0,0,3,-120,-140,,,,,,
519,908,H,ATL,MFOLTYNEWICZ-R,1,0,0,0,0,0,1,0,0,2,100,130,,,,,,
519,909,V,SFO,DPOMERANZ-L,0,0,2,0,0,0,0,0,0,3,151,180,,,,,,
519,910,H,ARI,RRAY-L,0,0,0,2,0,0,0,0,0,2,-175,-200,,,,,,
519,911,V,PIT,JMUSGROVE-R,4,0,0,0,1,0,0,1,0,6,-110,102,,,,,,
519,912,H,SDG,CQUANTRILL-R,0,0,0,0,0,0,4,0,0,4,-110,-112,,,,,,
519,913,V,CUB,KHENDRICKS-R,1,1,1,1,0,2,0,0,0,6,-150,-150,,,,,,
519,914,H,WAS,JHELLICKSON-R,0,0,0,0,1,3,1,0,0,5,130,140,,,,,,
519,915,V,HOU,WMILEY-L,0,1,2,0,0,0,0,0,0,3,130,176,,,,,,
519,916,H,BOS,CSALE-L,1,0,0,0,2,0,1,0,x,4,-150,-192,,,,,,
519,917,V,TAM,CMORTON-R,0,2,3,0,0,0,0,0,0,5,-140,-101,,,,,,
519,918,H,NYY,CGREEN-R,1,2,0,2,0,7,1,0,x,13,120,-109,,,,,,
519,919,V,BAL,YRAMIREZ-R,0,0,0,0,0,0,0,0,0,0,188,210,,,,,,
519,920,H,CLE,SBIEBER-R,2,1,2,0,0,3,2,0,x,10,-225,-240,,,,,,
519,921,V,OAK,MFIERS-R,0,0,3,0,0,0,2,x,x,5,-180,-200,,,,,,
519,922,H,DET,GSOTO-L,2,0,1,0,0,0,0,x,x,3,155,180,,,,,,
519,923,V,TOR,TTHORNTON-R,0,0,1,0,0,0,0,2,2,5,105,100,,,,,,
519,924,H,CWS,RLOPEZ-R,0,0,0,1,0,0,0,1,0,2,-125,-110,,,,,,
519,925,V,KAN,DDUFFY-L,0,0,3,0,0,1,0,0,1,5,140,157,,,,,,
519,926,H,LAA,TSKAGGS-L,0,0,0,1,0,0,0,0,0,1,-160,-167,,,,,,
519,927,V,MIN,KGIBSON-R,0,0,0,0,3,0,0,0,1,4,-115,110,,,,,,
519,928,H,SEA,YKIKUCHI-L,0,0,0,1,3,0,3,0,x,7,-105,-120,,,,,,
519,929,V,STL,JFLAHERTY-R,2,0,0,0,0,0,0,0,1,4,-170,-158,,,,,,
519,930,H,TEX,DSMYLY-L,1,0,0,1,0,0,0,1,0,5,148,148,,,,,,
520,951,V,WAS,PCORBIN-L,0,0,0,2,0,0,0,1,0,3,-150,-155,,,,,,
520,952,H,NYM,WFONT-R,2,0,2,0,0,0,0,1,x,5,130,145,,,,,,
520,953,V,PHI,JARRIETA-R,0,0,0,0,0,3,0,0,1,5,115,108,,,,,,
520,954,H,CUB,YDARVISH-R,0,0,1,0,0,0,0,3,0,4,-135,-118,,,,,,
520,955,V,ATL,MSOROKA-R,1,0,0,0,0,2,1,0,0,4,-160,-150,,,,,,
520,956,H,SFO,ASUAREZ-L,0,0,0,0,0,1,0,0,0,1,140,140,,,,,,
520,957,V,ARI,LWEAVER-R,0,0,1,0,0,0,0,0,0,1,115,135,,,,,,
520,958,H,SDG,CPADDACK-R,0,0,0,0,0,2,0,0,x,2,-135,-145,,,,,,
520,959,V,BOS,DPRICE-L,2,0,4,0,0,2,2,0,2,12,-210,-220,,,,,,
520,960,H,TOR,EJACKSON-R,0,2,0,0,0,0,0,0,0,2,176,200,,,,,,
520,961,V,OAK,BANDERSON-L,0,1,1,1,0,0,1,0,2,6,135,165,,,,,,
520,962,H,CLE,CCARRASCO-R,0,0,0,0,1,0,1,1,1,4,-155,-180,,,,,,
520,963,V,NYY,JHAPP-L,0,1,0,0,0,2,2,1,4,10,-180,-180,,,,,,
520,964,H,BAL,ACASHNER-R,2,0,2,2,0,1,0,0,0,7,155,165,,,,,,
520,965,V,SEA,MLEAKE-R,0,0,0,0,0,2,0,4,3,9,140,132,,,,,,
520,966,H,TEX,MMINOR-L,5,0,0,2,0,0,3,0,x,10,-160,-142,,,,,,
520,967,V,CWS,RBURR-R,0,0,0,0,0,0,0,0,0,0,218,205,,,,,,
520,968,H,HOU,BPEACOCK-R,1,0,1,1,0,0,0,0,x,3,-265,-230,,,,,,
520,969,V,MIN,JODORIZZI-R,0,1,0,0,0,0,0,2,0,3,-125,130,,,,,,
520,970,H,LAA,TCOLE-R,0,0,0,0,0,0,1,0,0,1,105,-140,,,,,,
521,901,V,PHI,ZEFLIN-R,0,0,0,0,0,0,2,0,0,2,110,115,,,,,,
521,902,H,CUB,JQUINTANA-L,1,0,0,0,0,0,0,0,2,3,-130,-125,,,,,,
521,903,V,COL,GMARQUEZ-R,0,1,1,2,0,0,0,1,0,5,-110,-120,,,,,,
521,904,H,PIT,CARCHER-R,0,0,0,0,0,0,0,0,0,0,-110,110,,,,,,
521,905,V,WAS,EFEDDE-R,0,1,0,0,0,0,2,2,0,5,115,125,,,,,,
521,906,H,NYM,ZWHEELER-R,0,0,0,0,1,0,3,1,1,6,-135,-135,,,,,,
521,907,V,CIN,SGRAY-R,3,0,0,0,0,0,0,0,0,3,125,122,,,,,,
521,908,H,MIL,GGONZALEZ-L,0,0,0,0,0,0,0,0,0,0,-145,-132,,,,,,
521,909,V,ATL,JTEHERAN-R,1,0,0,0,0,1,1,0,0,3,-130,-115,,,,,,
521,910,H,SFO,SANDERSON-R,1,0,0,0,0,0,0,0,3,4,110,105,,,,,,
521,911,V,ARI,ZGREINKE-R,0,0,0,1,1,0,0,0,0,2,-120,-105,,,,,,
521,912,H,SDG,MSTRAHM-L,0,0,0,0,0,3,0,0,x,3,100,-105,,,,,,
521,913,V,OAK,CBASSITT-R,0,1,2,1,0,0,0,1,0,5,120,110,,,,,,
521,914,H,CLE,TBAUER-R,1,0,1,1,0,0,0,0,0,3,-140,-120,,,,,,
521,915,V,NYY,DGERMAN-R,3,0,3,0,3,2,0,0,0,11,-225,-260,,,,,,
521,916,H,BAL,DHESS-R,0,0,0,0,3,1,0,0,0,4,188,230,,,,,,
521,917,V,BOS,ERODRIGUEZ-L,0,0,0,0,0,1,0,2,0,3,-145,-140,,,,,,
521,918,H,TOR,MSTROMAN-R,0,0,0,3,3,2,2,0,x,10,125,130,,,,,,
521,919,V,SEA,TMILONE-L,0,0,0,0,0,0,2,0,1,3,140,110,,,,,,
521,920,H,TEX,LLYNN-R,0,1,0,1,0,1,0,2,x,5,-160,-120,,,,,,
521,921,V,CWS,DCOVEY-R,0,0,0,0,0,0,1,0,0,1,281,300,,,,,,
521,922,H,HOU,JVERLANDER-R,0,0,0,1,4,0,0,0,x,5,-350,-350,,,,,,
521,923,V,MIN,MPINEDA-R,0,0,0,0,0,3,4,1,0,8,-110,104,,,,,,
521,924,H,LAA,TCAHILL-R,1,2,0,0,0,0,0,0,0,3,-110,-114,,,,,,
521,925,V,MIA,CSMITH-L,1,1,0,1,0,0,1,0,0,5,-105,102,,,,,,
521,926,H,DET,STURNBULL-R,0,0,1,1,0,0,0,0,2,4,-115,-112,,,,,,
521,927,V,LAD,CKERSHAW-L,1,0,1,1,0,0,3,0,1,7,-135,-140,,,,,,
521,928,H,TAM,HWOOD-R,0,0,0,0,0,0,3,0,0,3,115,130,,,,,,
522,951,V,CIN,LCASTILLO-R,0,5,1,0,2,0,1,0,0,9,-103,-109,,,,,,
522,952,H,MIL,ZDAVIES-R,0,1,3,2,0,5,0,0,x,11,-117,-101,,,,,,
522,953,V,ARI,MKELLY-R,0,0,0,0,0,1,0,0,1,2,115,124,,,,,,
522,954,H,SDG,ELAUER-L,3,1,1,0,0,0,0,0,x,5,-135,-134,,,,,,
522,955,V,COL,JGRAY-R,3,0,3,0,3,0,0,0,0,9,-118,-112,,,,,,
522,956,H,PIT,MDURAPAU-R,0,2,0,0,0,1,0,0,0,3,-102,102,,,,,,
522,957,V,WAS,MSCHERZER-R,1,0,0,0,0,0,0,0,0,1,-108,-123,,,,,,
522,958,H,NYM,JDEGROM-R,0,0,0,0,0,0,0,6,x,6,-112,113,,,,,,
522,959,V,PHI,CIRVIN-L,1,0,2,0,0,0,0,1,0,4,132,152,,,,,,
522,960,H,CUB,CHAMELS-L,0,0,3,0,4,0,1,0,x,8,-152,-162,,,,,,
522,961,V,ATL,MFRIED-L,0,6,0,0,0,0,3,0,0,9,-137,-157,,,,,,
522,962,H,SFO,JSAMARDZIJA-R,0,0,0,1,0,1,0,0,0,2,117,147,,,,,,
522,963,V,OAK,FMONTAS-R,2,1,1,1,0,1,1,0,0,7,-117,-120,,,,,,
522,964,H,CLE,JRODRIGUEZ-R,0,0,0,0,0,0,0,2,0,2,-103,110,,,,,,
522,965,V,SEA,MGONZALES-L,0,0,0,0,0,0,1,0,0,1,-109,-122,,,,,,
522,966,H,TEX,JCHAVEZ-R,1,0,0,0,0,1,0,0,x,2,-111,112,,,,,,
522,967,V,NYY,CSABATHIA-L,0,4,1,1,1,0,0,0,0,7,-225,-250,,,,,,
522,968,H,BAL,DSTRAILY-R,0,0,1,1,3,0,0,0,0,5,188,220,,,,,,
522,969,V,BOS,RPORCELLO-R,0,0,2,0,0,0,1,1,0,6,-145,-144,,,,,,
522,970,H,TOR,ASANCHEZ-R,0,0,0,1,0,0,1,1,1,5,125,134,,,,,,
522,971,V,CWS,INOVA-R,0,1,0,1,0,6,0,1,0,9,267,310,,,,,,
522,972,H,HOU,GCOLE-R,0,0,0,3,0,0,0,0,1,4,-330,-360,,,,,,
522,975,V,KAN,BKELLER-R,0,1,6,0,0,0,1,0,0,8,155,165,,,,,,
522,976,H,STL,MWACHA-R,0,0,0,0,0,0,0,2,0,2,-180,-180,,,,,,
522,977,V,MIA,JURENA-R,0,0,0,0,0,1,3,2,0,6,-102,105,,,,,,
522,978,H,DET,DNORRIS-L,1,1,1,0,0,0,0,0,0,3,-118,-115,,,,,,
522,979,V,LAD,RHILL-L,0,0,0,0,0,1,0,0,0,1,-145,-123,,,,,,
522,980,H,TAM,RSTANEK-R,0,0,0,1,0,0,7,0,x,8,125,113,,,,,,
522,981,V,KAN,HBAILEY-R,0,0,2,0,1,0,0,0,0,3,166,180,,,,,,
522,982,H,STL,AWAINWRIGHT-R,3,2,0,0,0,1,4,0,x,10,-195,-200,,,,,,
523,901,V,WAS,SSTRASBURG-R,0,0,0,0,0,1,0,3,0,4,-130,-163,,,,,,
523,902,H,NYM,SMATZ-L,0,0,0,0,1,2,0,3,x,6,110,153,,,,,,
523,903,V,COL,ASENZATELA-R,0,0,0,0,0,6,0,0,0,6,115,122,,,,,,
523,904,H,PIT,JLYLES-R,4,0,3,1,0,0,6,0,x,14,-135,-132,,,,,,
523,905,V,PHI,ANOLA-R,2,0,2,3,1,0,0,1,0,9,110,-125,,,,,,
523,906,H,CUB,JLESTER-L,0,0,0,3,0,0,3,0,1,7,-130,115,,,,,,
523,907,V,ATL,KGAUSMAN-R,0,0,0,1,1,0,0,2,0,5,-115,-114,,,,,,
523,908,H,SFO,MBUMGARNER-L,0,2,0,0,1,0,1,0,0,4,-105,104,,,,,,
523,909,V,NYY,MTANAKA-R,0,0,0,0,1,2,1,1,1,6,-210,-200,,,,,,
523,910,H,BAL,DBUNDY-R,0,1,0,0,0,0,0,4,0,5,176,180,,,,,,
523,911,V,BOS,RWEBER-R,0,0,1,0,0,2,1,1,3,8,-165,-132,,,,,,
523,912,H,TOR,CRICHARD-L,0,1,0,0,0,0,0,0,1,2,144,122,,,,,,
523,913,V,TAM,RYARBROUGH-L,2,1,0,0,0,4,0,0,0,7,-145,-124,,,,,,
523,914,H,CLE,APLUTKO-R,0,0,0,0,0,2,0,0,0,2,125,114,,,,,,
523,915,V,CWS,LGIOLITO-R,0,0,3,1,0,0,0,0,0,4,170,170,,,,,,
523,916,H,HOU,CMARTIN-R,0,0,0,0,0,0,0,0,0,0,-200,-185,,,,,,
523,917,V,MIA,TRICHARDS-R,0,0,0,0,0,0,0,0,5,5,125,135,,,,,,
523,918,H,DET,MBOYD-L,0,0,0,0,0,1,0,1,0,2,-145,-145,,,,,,
523,919,V,MIN,MPEREZ-L,0,6,2,0,0,1,5,1,1,16,-137,-134,,,,,,
523,920,H,LAA,MHARVEY-R,0,0,2,0,0,0,0,0,5,7,117,124,,,,,,
524,951,V,CIN,ADESCLAFANI-R,0,0,0,1,0,2,1,0,2,6,148,165,,,,,,
524,952,H,CUB,KHENDRICKS-R,1,0,3,0,0,0,0,1,0,5,-170,-180,,,,,,
524,953,V,MIA,PLOPEZ-R,2,2,0,1,3,0,0,1,1,10,135,138,,,,,,
524,954,H,WAS,KMCGOWIN-R,1,0,3,0,1,1,2,4,x,12,-155,-148,,,,,,
524,955,V,LAD,WBUEHLER-R,5,0,2,0,0,0,2,1,0,10,-170,-190,,,,,,
524,956,H,PIT,MFELIZ-R,0,1,0,0,0,0,1,0,0,2,148,175,,,,,,
524,957,V,PHI,JEICKHOFF-R,1,1,0,1,1,1,1,0,0,6,-105,132,,,,,,
524,958,H,MIL,CANDERSON-R,1,1,2,0,0,0,0,0,0,4,-115,-142,,,,,,
524,959,V,ATL,MFOLTYNEWICZ-R,0,0,1,0,0,2,0,2,0,5,130,138,,,,,,
524,960,H,STL,MMIKOLAS-R,0,0,1,0,0,0,0,0,1,2,-150,-148,,,,,,
524,961,V,ARI,RRAY-L,1,2,2,3,3,3,4,0,0,18,-140,-138,,,,,,
524,962,H,SFO,DPOMERANZ-L,2,0,0,0,0,0,0,0,0,2,120,128,,,,,,
524,963,V,TAM,BSNELL-L,1,0,0,0,0,0,0,0,0,1,-135,-130,,,,,,
524,964,H,CLE,SBIEBER-R,0,0,0,1,0,0,0,2,x,3,115,120,,,,,,
524,965,V,CWS,RLOPEZ-R,0,4,0,0,0,0,0,0,0,4,184,185,,,,,,
524,966,H,MIN,JBERRIOS-R,1,2,2,3,2,0,1,0,x,11,-220,-205,,,,,,
524,967,V,BOS,CSALE-L,0,0,0,0,0,1,0,1,1,3,-140,-150,,,,,,
524,968,H,HOU,WMILEY-L,0,1,1,2,0,0,0,0,x,4,120,140,,,,,,
524,971,V,SEA,WLEBLANC-L,1,0,0,0,0,0,1,0,0,2,140,148,,,,,,
524,972,H,OAK,DMENGDEN-R,0,0,0,4,0,0,1,1,x,6,-160,-158,,,,,,
524,973,V,TEX,DSMYLY-L,1,0,0,0,0,1,2,0,0,4,151,152,,,,,,
524,974,H,LAA,GCANNING-R,0,3,0,0,0,0,0,0,0,3,-175,-162,,,,,,
524,975,V,SDG,JLUCCHESI-L,0,0,2,0,1,0,0,3,0,6,-135,-120,,,,,,
524,976,H,TOR,TTHORNTON-R,0,0,0,0,3,0,0,0,0,3,115,110,,,,,,
524,977,V,DET,GSOTO-L,2,2,0,0,1,1,3,0,0,9,234,250,,,,,,
524,978,H,NYM,NSYNDERGAARD-R,0,0,1,4,1,1,0,1,0,8,-285,-290,,,,,,
524,979,V,BAL,JMEANS-L,0,3,1,1,0,0,1,0,0,6,152,135,,,,,,
524,980,H,COL,JHOFFMAN-R,1,0,0,2,0,0,3,0,2,8,-177,-145,,,,,,
525,901,V,CIN,TMAHLE-R,0,2,0,0,2,1,0,1,0,6,140,131,,,,,,
525,902,H,CUB,YDARVISH-R,0,1,0,4,1,0,0,2,x,8,-160,-141,,,,,,
525,903,V,MIA,SALCANTARA-R,0,0,0,0,0,0,0,0,0,0,180,205,,,,,,
525,904,H,WAS,PCORBIN-L,0,0,0,5,0,0,0,0,x,5,-215,-230,,,,,,
525,905,V,ARI,TCLARKE-R,2,0,3,1,4,0,0,0,0,10,-115,105,,,,,,
525,906,H,SFO,ASUAREZ-L,0,1,0,0,0,0,3,0,0,4,-105,-115,,,,,,
525,907,V,PHI,JARRIETA-R,1,1,1,0,1,0,0,0,3,7,115,123,,,,,,
525,908,H,MIL,JCHACIN-R,0,0,0,0,0,0,1,1,0,2,-135,-133,,,,,,
525,909,V,ATL,MSOROKA-R,0,1,0,0,0,0,2,0,0,3,-120,-118,,,,,,
525,910,H,STL,DHUDSON-R,0,0,0,1,1,0,0,4,x,6,100,108,,,,,,
525,911,V,LAD,HRYU-L,1,0,1,1,3,1,0,0,0,7,-165,-185,,,,,,
525,912,H,PIT,JMUSGROVE-R,0,2,0,0,0,0,0,0,0,2,144,170,,,,,,
525,913,V,CWS,MBANUELOS-L,0,0,0,1,0,0,0,0,0,1,192,195,,,,,,
525,914,H,MIN,KGIBSON-R,2,0,0,3,0,0,0,3,x,8,-230,-215,,,,,,
525,915,V,NYY,JHAPP-L,2,0,0,0,0,1,2,2,0,7,-135,-132,,,,,,
525,916,H,KAN,JJUNIS-R,0,0,0,0,0,3,0,0,0,3,115,122,,,,,,
525,917,V,SEA,YKIKUCHI-L,0,0,1,1,1,0,0,0,2,5,115,109,,,,,,
525,918,H,OAK,MFIERS-R,1,0,1,3,0,0,0,1,x,6,-135,-119,,,,,,
525,919,V,TAM,CMORTON-R,0,1,0,0,2,1,2,0,0,6,-105,110,,,,,,
525,920,H,CLE,CCARRASCO-R,0,1,0,0,0,0,0,1,0,2,-115,-120,,,,,,
525,921,V,BOS,DPRICE-L,0,0,0,0,0,0,1,0,2,3,115,120,,,,,,
525,922,H,HOU,BPEACOCK-R,0,0,0,0,0,2,1,0,1,4,-135,-130,,,,,,
525,923,V,TEX,MMINOR-L,0,0,0,0,0,0,0,0,2,2,-110,-105,,,,,,
525,924,H,LAA,TSKAGGS-L,0,0,1,0,0,0,0,0,2,3,-110,-105,,,,,,
525,925,V,SDG,CQUANTRILL-R,1,2,0,4,3,2,2,5,0,19,-110,-109,,,,,,
525,926,H,TOR,EJACKSON-R,0,1,0,2,0,0,0,1,0,4,-110,-101,,,,,,
525,927,V,DET,RCARPENTER-L,1,0,0,0,0,2,0,1,0,4,160,165,,,,,,
525,928,H,NYM,JVARGAS-L,0,1,0,1,0,2,0,0,0,5,-185,-180,,,,,,
525,929,V,BAL,ACASHNER-R,2,0,1,4,0,0,2,0,0,9,166,158,,,,,,
525,930,H,COL,KFREELAND-L,1,0,3,0,1,1,0,0,0,6,-195,-168,,,,,,
525,931,V,NYY,CGREEN-R,0,5,1,0,0,0,0,0,0,6,-155,-155,,,,,,
525,932,H,KAN,JLOPEZ-R,1,0,1,2,0,0,0,0,1,5,135,145,,,,,,
526,951,V,MIA,CSMITH-L,0,0,0,0,0,0,0,2,4,6,120,120,,,,,,
526,952,H,WAS,EFEDDE-R,0,1,4,0,0,4,0,0,x,9,-140,-130,,,,,,
526,953,V,LAD,KMAEDA-R,0,1,0,0,3,6,1,0,0,11,-165,-159,,,,,,
526,954,H,PIT,CARCHER-R,0,2,0,0,1,3,0,0,1,7,144,149,,,,,,
526,955,V,PHI,ZEFLIN-R,0,0,0,0,0,1,0,0,0,1,125,145,,,,,,
526,956,H,MIL,BWOODRUFF-R,0,0,1,2,4,0,0,2,x,9,-145,-155,,,,,,
526,957,V,CIN,TROARK-R,2,0,1,0,0,4,0,1,2,10,140,150,,,,,,
526,958,H,CUB,JQUINTANA-L,0,0,0,0,0,1,0,1,0,2,-160,-160,,,,,,
526,959,V,ARI,LWEAVER-R,2,3,0,1,0,0,0,0,0,6,-119,-105,,,,,,
526,960,H,SFO,SANDERSON-R,1,0,0,0,0,0,1,0,0,2,-101,-105,,,,,,
526,961,V,ATL,JTEHERAN-R,0,0,0,0,0,0,0,0,3,4,105,128,,,,,,
526,962,H,STL,JFLAHERTY-R,0,0,0,2,1,0,0,0,0,3,-125,-138,,,,,,
526,963,V,TAM,RSTANEK-R,1,0,2,1,0,0,1,0,1,6,105,-104,,,,,,
526,964,H,CLE,TBAUER-R,0,0,0,0,0,0,0,1,2,3,-125,-106,,,,,,
526,965,V,CWS,DCOVEY-R,0,0,0,0,0,0,0,0,0,0,203,220,,,,,,
526,966,H,MIN,JODORIZZI-R,0,0,4,0,0,0,3,0,x,7,-245,-250,,,,,,
526,967,V,BOS,ERODRIGUEZ-L,0,0,1,1,1,0,0,0,1,4,163,150,,,,,,
526,968,H,HOU,JVERLANDER-R,1,0,0,0,0,0,0,0,0,1,-190,-160,,,,,,
526,969,V,NYY,DGERMAN-R,0,1,0,0,0,3,0,0,3,7,-150,-160,,,,,,
526,970,H,KAN,DDUFFY-L,0,3,0,1,3,0,0,0,0,8,130,150,,,,,,
526,971,V,TEX,AJURADO-R,0,0,0,2,0,3,0,0,1,6,120,150,,,,,,
526,972,H,LAA,AHEANEY-L,1,0,0,0,0,0,6,0,x,7,-140,-160,,,,,,
526,973,V,SEA,MLEAKE-R,0,0,0,0,0,0,1,0,0,1,144,125,,,,,,
526,974,H,OAK,BANDERSON-L,2,1,0,0,0,0,2,2,x,7,-165,-135,,,,,,
526,975,V,SDG,RERLIN-L,0,0,0,0,1,0,0,0,0,1,-130,105,,,,,,
526,976,H,TOR,MSTROMAN-R,0,1,0,2,4,0,0,3,x,10,110,-115,,,,,,
526,977,V,DET,STURNBULL-R,1,0,2,0,0,0,0,0,0,3,160,155,,,,,,
526,978,H,NYM,ZWHEELER-R,0,0,0,4,0,0,0,0,x,4,-185,-165,,,,,,
526,979,V,BAL,DHESS-R,0,1,0,0,0,0,3,3,0,7,226,290,,,,,,
526,980,H,COL,GMARQUEZ-R,0,0,0,0,1,4,1,0,2,8,-275,-340,,,,,,
527,901,V,MIA,JURENA-R,0,0,1,0,0,0,1,1,0,3,207,270,,,,,,
527,902,H,WAS,MSCHERZER-R,0,0,0,0,2,0,0,0,0,2,-250,-310,,,,,,
527,903,V,PIT,NKINGHAM-R,0,0,0,1,0,2,1,4,0,8,192,185,,,,,,
527,904,H,CIN,LCASTILLO-R,0,0,0,0,3,0,1,0,1,5,-230,-205,,,,,,
527,905,V,ARI,ZGREINKE-R,0,0,0,1,0,1,1,0,0,3,-115,-107,,,,,,
527,906,H,COL,JGRAY-R,0,0,0,1,0,0,2,0,0,4,-105,-106,,,,,,
527,907,V,NYM,JDEGROM-R,1,0,0,0,2,0,0,2,0,5,144,170,,,,,,
527,908,H,LAD,CKERSHAW-L,1,0,1,0,0,6,0,1,x,9,-165,-185,,,,,,
527,909,V,DET,DNORRIS-L,0,1,0,1,1,0,0,0,0,3,-120,-104,,,,,,
527,910,H,BAL,GYNOA-R,2,0,2,0,0,0,1,0,x,5,100,-106,,,,,,
527,911,V,TOR,ASANCHEZ-R,0,0,0,0,0,0,2,0,1,3,160,165,,,,,,
527,912,H,TAM,YCHIRINOS-R,0,1,0,3,0,0,0,4,x,8,-185,-180,,,,,,
527,913,V,KAN,HBAILEY-R,0,0,0,1,0,x,x,x,x,1,-105,104,,,,,,
527,914,H,CWS,INOVA-R,0,0,0,0,1,x,x,x,x,1,-115,-114,,,,,,
527,915,V,CLE,JRODRIGUEZ-R,2,0,1,0,0,0,2,0,0,5,160,165,,,,,,
527,916,H,BOS,RPORCELLO-R,0,0,2,1,6,1,1,1,x,12,-185,-180,,,,,,
527,917,V,LAA,TCAHILL-R,0,1,0,2,0,2,0,0,0,5,148,140,,,,,,
527,918,H,OAK,CBASSITT-R,0,0,1,2,3,0,1,1,x,8,-170,-150,,,,,,
527,919,V,TEX,LLYNN-R,0,0,0,1,1,0,0,0,0,2,-115,113,,,,,,
